,transactionID,senderID,receiverID,sender_state,receiver_state,date,amount,confusion_value,was_biased
444,444,419,342,GE,NI,2024-07-04,22201.97,TN,0
445,445,593,407,NY,NI,2022-12-31,81362.47,TN,0
446,446,78,550,NY,TN,2024-05-15,37737.46,FP,0
447,447,407,790,IL,TN,2024-01-17,40793.57,TN,1
448,448,868,573,TN,IL,2023-06-27,47514.18,FP,0
449,449,944,61,AZ,TN,2022-08-06,6715.73,TN,0
450,450,315,79,GE,TN,2023-12-31,49226.93,FP,0
451,451,239,32,AZ,TN,2024-04-18,10445.65,TN,0
452,452,541,754,AZ,GE,2022-10-23,99387.8,FP,1
453,453,482,670,NI,TN,2024-02-05,33333.52,FN,0
454,454,773,873,NI,NI,2023-05-26,75395.27,TN,0
455,455,37,755,NY,IL,2024-03-08,62612.6,TN,0
456,456,380,788,AZ,NI,2021-12-08,77799.36,FP,0
457,457,987,177,AZ,NY,2022-01-04,23290.05,TP,0
458,458,40,265,GE,NI,2024-04-14,68252.52,FN,0
459,459,810,741,AZ,TN,2022-11-10,79445.35,TP,0
460,460,559,671,AZ,AZ,2022-11-02,39666.88,TP,0
461,461,252,999,NY,NI,2022-10-26,69416.05,FN,0
462,462,738,970,TN,GE,2022-04-06,54798.28,TP,0
463,463,515,886,DE,IL,2022-01-10,85536.74,FP,0
464,464,244,23,GE,TN,2023-06-22,62870.45,TN,0
465,465,223,27,AZ,NI,2024-01-11,15044.58,TP,0
466,466,634,836,TN,NI,2022-11-29,31211.85,TP,1
467,467,809,909,DE,TN,2022-12-26,74276.11,TP,0
468,468,818,823,GE,TN,2024-05-29,84415.47,FP,0
469,469,88,151,TN,IL,2024-04-02,44309.6,FN,0
470,470,567,436,NY,DE,2024-06-05,90422.92,FP,0
471,471,382,528,NI,DE,2022-04-12,96794.78,TP,1
472,472,84,405,NI,TN,2022-04-25,61531.56,TN,0
473,473,114,141,AZ,NI,2023-07-14,35254.27,FN,0
474,474,407,378,TN,IL,2022-03-09,3497.87,FP,0
475,475,464,455,NY,AZ,2024-05-16,11545.47,TN,0
476,476,835,391,IL,AZ,2024-02-16,31842.67,FN,0
477,477,352,529,IL,TN,2021-10-18,39374.29,FN,0
478,478,968,101,NY,IL,2024-01-05,95659.1,FN,0
479,479,101,278,GE,GE,2024-06-23,35218.53,TP,0
480,480,528,964,TN,DE,2022-12-02,96123.67,TP,1
481,481,699,746,AZ,NY,2024-03-29,91914.14,TP,0
482,482,29,940,NI,GE,2022-09-27,75443.25,FN,0
483,483,344,254,AZ,DE,2023-07-15,17661.86,TN,0
484,484,576,59,DE,DE,2022-09-07,88288.17,TP,0
485,485,668,630,IL,IL,2023-05-09,55401.78,TP,0
486,486,650,142,NY,NY,2022-12-18,95742.35,TP,0
487,487,927,28,NY,AZ,2023-03-28,53465.48,TN,1
488,488,479,429,TN,TN,2021-10-13,10884.49,FP,0
489,489,950,465,DE,TN,2022-07-22,35038.52,FN,1
490,490,534,776,NY,NY,2024-01-17,41630.1,TP,0
491,491,566,744,AZ,NY,2024-03-07,85933.73,FP,0
492,492,478,806,IL,TN,2024-07-17,34722.5,FN,0
493,493,874,560,IL,NY,2023-04-04,20134.31,FN,0
494,494,925,765,NY,DE,2024-07-18,78309.83,TP,0
495,495,410,863,TN,AZ,2021-12-22,80579.29,FP,1
496,496,119,136,NI,GE,2023-10-31,30814.67,FN,0
497,497,403,963,NY,NY,2022-04-05,6460.69,TP,0
498,498,255,726,TN,GE,2024-09-27,43350.5,TN,0
499,499,825,632,TN,GE,2021-12-30,75535.19,FP,0
500,500,230,50,TN,GE,2022-06-23,79596.56,FP,0
501,501,983,227,NI,DE,2023-10-27,42857.57,FP,0
502,502,570,74,NY,AZ,2023-03-06,72660.48,FP,0
503,503,961,281,GE,DE,2024-02-22,83071.5,FP,0
504,504,705,636,AZ,GE,2023-11-11,12310.45,FN,0
505,505,483,305,IL,DE,2022-11-12,63581.54,TN,1
506,506,203,637,GE,IL,2021-11-17,22717.41,TN,0
507,507,734,273,DE,NI,2023-04-24,388.45,TN,0
508,508,847,118,DE,NY,2024-03-05,19623.92,TN,0
509,509,596,224,GE,AZ,2021-12-09,15901.08,TP,0
510,510,509,862,TN,NY,2023-04-01,31202.96,TN,0
511,511,618,207,NI,DE,2023-05-04,27337.59,TN,0
512,512,873,964,NI,TN,2022-12-28,30950.59,TP,0
513,513,509,377,GE,GE,2023-02-16,49252.05,FN,0
514,514,67,849,AZ,GE,2023-01-10,75008.32,TN,0
515,515,100,561,AZ,NI,2024-08-06,97099.59,TN,0
516,516,954,723,TN,TN,2022-04-06,66644.31,FP,0
517,517,238,821,AZ,TN,2021-10-13,15997.71,FN,0
518,518,383,893,DE,DE,2024-10-08,4887.86,TP,0
519,519,504,721,AZ,DE,2023-12-11,64499.45,TP,0
520,520,758,56,IL,AZ,2023-02-16,57180.47,FP,0
521,521,105,318,IL,GE,2024-01-08,31118.22,TN,0
522,522,75,228,AZ,TN,2023-07-12,36241.34,FN,1
523,523,88,298,AZ,DE,2023-06-01,43165.42,TP,0
524,524,618,950,AZ,DE,2023-06-27,1414.62,FN,0
525,525,537,917,NY,NY,2024-01-26,48257.19,FN,0
526,526,670,431,IL,AZ,2022-10-22,18578.99,TP,1
527,527,538,879,IL,NY,2024-04-28,44275.6,FP,0
528,528,65,380,TN,AZ,2022-06-26,25352.97,FP,1
529,529,82,216,AZ,IL,2021-11-20,80837.12,TP,1
530,530,420,439,TN,NY,2022-06-02,74263.65,FN,0
531,531,802,152,NI,IL,2022-07-26,87852.75,FN,0
532,532,33,407,DE,IL,2024-04-09,47710.36,TP,0
533,533,190,464,TN,DE,2024-05-04,7891.03,TN,0
534,534,891,149,GE,AZ,2022-03-14,48106.45,FP,1
535,535,626,196,TN,GE,2022-09-24,32586.43,TP,0
536,536,646,740,GE,AZ,2022-04-26,96762.55,FP,0
537,537,963,823,TN,DE,2024-06-20,61368.83,TN,0
538,538,175,885,AZ,AZ,2021-10-30,30961.85,FP,0
539,539,429,592,AZ,NY,2022-08-19,82400.29,TP,0
540,540,96,453,NI,NY,2023-11-29,68643.76,TN,0
541,541,161,873,DE,GE,2024-08-17,38429.63,TP,0
542,542,996,854,TN,GE,2023-12-03,28936.32,TN,0
543,543,825,326,DE,NI,2022-04-14,72862.42,FN,0
544,544,278,592,GE,NI,2022-08-29,62780.38,FP,1
545,545,595,372,NY,NY,2021-11-02,24816.99,FP,0
546,546,940,986,NY,IL,2023-01-03,81591.8,FN,0
547,547,963,387,AZ,TN,2024-09-28,2940.11,FN,0
548,548,995,449,NI,NY,2022-09-20,27444.55,FP,0
549,549,789,723,NI,IL,2022-11-21,24786.79,FN,0
550,550,815,996,NI,TN,2022-07-30,66292.27,FN,0
551,551,19,154,TN,GE,2021-11-22,90272.98,TP,0
552,552,610,648,NI,NY,2023-04-18,40370.0,FP,0
553,553,761,652,AZ,IL,2023-05-21,12801.6,FN,0
554,554,522,189,TN,IL,2024-06-26,28406.87,FP,0
555,555,990,582,NI,NY,2023-10-02,69404.3,TN,0
556,556,597,40,GE,TN,2022-07-16,28035.32,FP,0
557,557,899,400,DE,NI,2022-09-20,2699.49,FP,0
558,558,4,518,NY,TN,2022-06-24,48370.28,TP,1
559,559,8,541,GE,DE,2024-08-15,77445.7,TN,1
560,560,103,9,DE,IL,2023-03-14,69999.31,TP,0
561,561,642,255,AZ,AZ,2022-02-14,34875.62,FP,0
562,562,567,230,IL,TN,2024-05-16,77391.67,TN,0
563,563,932,350,NI,NI,2022-03-24,46092.6,FP,0
564,564,562,474,TN,DE,2022-07-22,62519.26,FN,0
565,565,808,24,NI,NI,2024-04-11,11878.23,TP,0
566,566,704,432,IL,IL,2023-02-19,11876.11,FN,0
567,567,196,12,GE,NI,2024-03-21,28372.31,FP,0
568,568,697,386,TN,TN,2023-12-16,5642.43,TP,0
569,569,465,774,TN,GE,2024-06-04,85271.42,TP,0
570,570,332,890,NI,DE,2022-10-17,6017.05,FP,0
571,571,289,402,TN,IL,2021-10-19,90496.98,FN,1
572,572,797,201,AZ,GE,2024-04-01,82985.57,FP,0
573,573,359,498,AZ,NI,2022-03-06,17411.93,TN,0
574,574,471,856,IL,NI,2022-04-20,41527.91,TN,0
575,575,531,664,NI,TN,2023-05-09,45067.49,TP,0
576,576,105,440,NI,NY,2023-05-10,94529.03,TN,0
577,577,238,865,AZ,TN,2024-06-07,87214.1,TN,0
578,578,735,636,GE,NY,2023-02-19,32463.94,FP,0
579,579,547,666,NI,TN,2023-08-25,42146.74,FP,0
580,580,954,434,NI,GE,2024-01-24,42652.24,FP,0
581,581,327,702,AZ,IL,2024-02-13,98063.18,TN,1
582,582,781,444,NY,TN,2024-04-18,26287.84,TN,0
583,583,262,827,IL,TN,2024-08-20,73185.91,FN,0
584,584,246,122,IL,AZ,2023-11-17,72304.48,TN,0
585,585,54,336,AZ,DE,2022-07-01,58289.92,FP,0
586,586,558,59,IL,IL,2021-10-14,54782.98,FN,0
587,587,734,991,NY,NY,2024-06-22,46499.63,FP,0
588,588,385,630,DE,NI,2024-08-30,78032.11,FN,0
589,589,377,993,DE,NY,2021-10-18,65103.09,TP,0
590,590,434,817,AZ,GE,2023-09-30,97827.28,TN,0
591,591,480,309,GE,AZ,2023-07-01,50557.52,TP,0
592,592,601,546,GE,AZ,2024-02-03,8900.04,TN,0
593,593,584,885,TN,NI,2022-12-21,96856.89,FN,0
594,594,239,992,AZ,IL,2023-12-06,15239.86,FN,0
595,595,54,286,TN,AZ,2024-03-30,45225.46,TP,0
596,596,145,864,DE,TN,2024-07-03,96632.14,FP,0
597,597,86,524,GE,AZ,2021-12-01,52537.31,FP,0
598,598,954,774,AZ,NY,2024-04-04,24629.97,TN,0
599,599,387,876,DE,AZ,2023-12-21,17113.08,FN,0
600,600,203,157,IL,IL,2021-11-25,40640.16,TP,0
601,601,938,410,NY,IL,2022-06-05,1268.46,FP,0
602,602,60,61,NI,DE,2023-02-10,50488.08,TN,0
603,603,78,452,IL,TN,2022-03-27,75682.7,TP,0
604,604,68,614,DE,DE,2023-03-10,50889.87,TN,0
605,605,665,184,NY,IL,2024-09-27,31287.49,FP,0
606,606,402,467,TN,NI,2023-05-02,39029.72,FN,0
607,607,873,543,AZ,TN,2024-01-08,70885.17,TN,0
608,608,463,87,NY,TN,2023-09-07,49116.88,TP,0
609,609,457,477,NY,GE,2022-10-09,11165.12,FN,0
610,610,440,544,IL,IL,2023-01-01,54146.85,FP,0
611,611,757,752,IL,AZ,2022-05-04,70179.42,FP,0
612,612,848,14,GE,NY,2022-09-01,88989.74,FN,0
613,613,11,167,IL,TN,2023-01-15,17824.1,TN,0
614,614,730,926,TN,NY,2024-01-29,59132.96,TN,0
615,615,953,780,TN,GE,2023-05-15,99225.23,TN,0
616,616,554,935,NI,IL,2023-11-15,89841.96,FP,0
617,617,920,888,NY,AZ,2023-05-15,36809.51,TP,0
618,618,995,466,GE,DE,2024-09-14,66583.51,FN,1
619,619,542,307,IL,TN,2023-03-11,64449.35,FN,0
620,620,447,127,IL,TN,2023-06-01,43853.96,FN,0
621,621,550,539,GE,GE,2023-04-12,35105.28,FN,0
622,622,807,193,DE,DE,2023-09-18,99441.91,FP,0
623,623,934,1,DE,AZ,2021-12-08,12275.56,FP,0
624,624,102,323,NY,NY,2022-10-04,56677.88,TP,0
625,625,623,878,AZ,AZ,2024-07-19,74657.79,FN,0
626,626,49,816,IL,GE,2022-06-19,58883.14,FN,0
627,627,222,369,GE,DE,2022-04-05,49332.67,TP,1
628,628,628,564,AZ,DE,2024-08-12,43523.61,TN,0
629,629,36,700,NY,IL,2023-03-08,23005.72,TP,0
630,630,858,269,TN,AZ,2023-12-06,17175.4,FN,1
631,631,509,560,TN,GE,2023-02-26,77431.35,TP,0
632,632,452,697,IL,IL,2022-11-24,18432.66,TP,0
633,633,246,379,AZ,DE,2022-11-23,64157.39,FP,0
634,634,861,523,TN,GE,2023-01-05,50088.61,FP,0
635,635,786,576,GE,NI,2022-01-17,82566.57,TN,0
636,636,990,483,NI,DE,2022-06-14,96318.62,TP,0
637,637,900,601,GE,TN,2024-06-10,60864.07,FN,0
638,638,748,290,IL,AZ,2024-07-22,32481.88,TP,0
639,639,347,148,IL,NY,2022-01-02,47907.36,TP,1
640,640,662,602,NI,NY,2024-05-12,246.71,FN,0
641,641,234,667,IL,DE,2023-07-25,78985.63,TN,0
642,642,303,666,NI,GE,2024-01-19,22900.86,TP,0
643,643,381,967,TN,GE,2024-02-08,1973.63,FP,0
644,644,950,791,NI,TN,2024-05-03,57577.24,FP,0
645,645,672,671,DE,NI,2024-07-07,18944.78,TP,0
646,646,641,290,TN,IL,2023-04-25,329.01,TN,1
647,647,844,889,IL,IL,2024-09-10,17244.9,FN,0
648,648,122,405,GE,IL,2022-05-12,31603.19,TP,0
649,649,947,424,IL,NY,2023-03-28,36856.85,FP,0
650,650,828,375,DE,GE,2022-07-30,42793.44,FP,0
651,651,55,411,DE,IL,2022-09-14,30757.27,FP,0
652,652,890,11,DE,TN,2024-09-09,93705.97,TP,0
653,653,408,336,IL,IL,2022-09-19,18003.85,TN,0
654,654,998,519,IL,IL,2024-05-28,9227.88,FP,0
655,655,28,790,IL,AZ,2022-11-29,94770.46,FP,1
656,656,754,358,AZ,NI,2024-07-04,71589.75,TP,1
657,657,74,318,NY,GE,2022-05-30,84511.73,TP,0
658,658,958,257,IL,AZ,2023-11-24,63923.84,TN,0
659,659,642,641,GE,NY,2024-09-09,98962.22,FP,0
660,660,895,50,TN,DE,2023-01-22,87751.1,TP,0
661,661,660,484,AZ,NI,2024-02-08,93483.37,FN,0
662,662,783,537,IL,TN,2022-05-31,20645.94,TP,0
663,663,855,453,GE,TN,2024-01-14,49935.16,FN,0
664,664,369,966,NY,NY,2022-04-25,13072.55,FN,0
665,665,21,429,TN,IL,2022-11-02,12982.16,TN,0
666,666,243,532,AZ,NI,2024-01-19,24529.52,TP,0
667,667,798,553,IL,TN,2024-04-29,23472.1,FP,0
668,668,942,405,DE,NI,2023-01-30,19298.26,TN,1
669,669,458,369,AZ,NI,2022-02-17,50425.98,TN,0
670,670,724,276,IL,TN,2022-05-11,27248.08,FN,0
671,671,886,750,NY,AZ,2024-01-29,41269.79,FP,0
672,672,816,588,TN,DE,2022-09-14,38524.65,TN,0
673,673,127,543,TN,TN,2022-10-22,89624.43,FP,0
674,674,203,827,NY,TN,2024-05-08,374.5,FP,1
675,675,989,911,IL,NI,2022-02-18,84566.58,FN,0
676,676,64,265,TN,NI,2024-02-21,69969.22,FP,0
677,677,285,746,IL,AZ,2023-03-03,7105.8,FN,0
678,678,576,122,TN,TN,2022-05-13,95224.88,TN,0
679,679,39,956,NI,NY,2023-07-31,48929.35,TN,0
680,680,121,878,NI,DE,2024-07-27,59151.44,FN,0
681,681,416,947,DE,DE,2024-02-21,38180.72,FN,0
682,682,93,996,GE,NI,2023-07-22,23921.8,FP,0
683,683,412,422,AZ,NI,2022-08-15,51047.0,TP,0
684,684,822,101,IL,TN,2021-11-05,85671.47,TN,0
685,685,559,451,AZ,AZ,2023-07-03,71809.42,FN,0
686,686,770,206,IL,DE,2021-12-31,70755.49,FN,1
687,687,195,476,IL,GE,2024-04-19,13812.66,TN,0
688,688,159,954,NI,TN,2023-02-03,14958.43,TN,0
689,689,921,597,GE,NY,2023-09-09,3193.94,FN,0
690,690,176,342,IL,NY,2021-11-03,57498.72,TN,0
691,691,976,584,DE,NI,2022-02-25,91465.1,FN,0
692,692,315,954,NI,GE,2022-03-27,45968.71,FP,0
693,693,334,516,IL,DE,2022-07-25,50827.79,FN,0
694,694,713,478,NI,AZ,2022-11-04,4528.28,FN,1
695,695,998,98,NI,NI,2022-01-31,45244.84,FP,1
696,696,821,287,NY,TN,2023-12-28,32573.43,TN,0
697,697,111,705,DE,NY,2022-08-06,73136.18,FP,0
698,698,376,257,TN,GE,2022-09-23,62535.63,TP,0
699,699,520,277,NY,TN,2022-07-20,15177.03,TP,0
700,700,549,230,AZ,AZ,2022-11-20,35247.57,TN,0
701,701,661,742,NY,NI,2022-11-09,15424.43,TN,0
702,702,802,862,NI,NI,2023-01-31,11844.17,FP,0
703,703,445,964,TN,NI,2024-04-24,13645.43,FN,0
704,704,952,928,TN,AZ,2023-10-25,53886.54,FN,0
705,705,759,281,AZ,NI,2023-01-27,16657.14,TN,0
706,706,767,125,DE,DE,2022-01-25,67750.57,TN,0
707,707,33,144,AZ,DE,2023-04-30,87730.56,TP,0
708,708,912,400,NI,NY,2022-11-01,48941.18,FP,0
709,709,414,287,NI,DE,2021-11-28,26630.36,FP,0
710,710,659,644,GE,TN,2023-07-15,23051.13,TP,0
711,711,504,792,NY,AZ,2022-01-09,96354.6,TN,0
712,712,731,634,GE,DE,2023-06-12,17201.51,FP,0
713,713,91,903,NI,NI,2024-08-20,58674.59,FN,0
714,714,914,128,NI,GE,2023-09-30,71221.81,TN,0
715,715,956,377,AZ,IL,2024-08-27,29658.88,TP,0
716,716,697,568,DE,IL,2024-10-02,22941.65,FP,0
717,717,438,170,DE,NY,2023-02-05,89974.12,FP,0
718,718,736,541,DE,NI,2023-01-01,11448.98,FP,0
719,719,130,380,NY,NI,2023-02-26,77586.93,TN,0
720,720,668,500,TN,GE,2024-08-01,85625.34,FN,0
721,721,890,575,NY,AZ,2024-01-11,89347.42,TN,0
722,722,298,763,NI,NY,2022-11-20,35951.71,TP,0
723,723,502,487,NI,NI,2024-07-25,25565.7,FP,0
724,724,315,246,TN,NY,2024-05-21,44614.91,FP,0
725,725,317,20,GE,IL,2023-12-18,20701.53,FP,0
726,726,816,558,TN,AZ,2022-12-21,55518.22,FP,0
727,727,185,598,IL,IL,2023-08-09,38654.69,TN,0
728,728,8,715,DE,TN,2024-01-03,29739.64,TN,0
729,729,602,289,DE,GE,2024-09-21,64098.4,FN,0
730,730,728,579,TN,NI,2022-04-20,80256.05,TN,0
731,731,268,771,NI,NY,2024-02-29,41777.94,TN,0
732,732,23,112,TN,AZ,2022-12-04,27203.28,FN,0
733,733,964,917,IL,NI,2021-10-21,171.74,FN,0
734,734,932,926,NY,AZ,2022-01-19,95790.17,FN,0
735,735,564,848,DE,GE,2023-11-24,58091.88,TP,0
736,736,645,127,DE,NY,2022-07-24,84172.82,FP,0
737,737,964,811,AZ,NI,2023-06-10,90550.41,TP,0
738,738,939,262,IL,NY,2024-08-18,83358.04,TN,0
739,739,107,375,GE,IL,2024-09-23,42129.74,FP,0
740,740,663,681,IL,IL,2023-08-20,81680.7,FN,0
741,741,141,813,DE,GE,2023-09-25,37125.69,FN,1
742,742,267,358,TN,TN,2024-02-14,52205.46,TN,0
743,743,415,486,IL,NY,2022-07-14,93188.92,FP,0
744,744,729,184,DE,NY,2022-02-25,6498.32,TN,0
745,745,348,551,DE,GE,2024-09-18,16686.85,FN,0
746,746,606,383,DE,TN,2023-04-28,14682.55,FN,0
747,747,61,232,DE,NY,2022-03-29,25764.86,TP,1
748,748,213,11,IL,TN,2023-03-14,27169.36,TP,0
749,749,39,275,NY,DE,2024-06-21,49429.64,FN,0
750,750,429,427,GE,NY,2022-12-06,60136.42,TN,0
751,751,69,337,NY,DE,2024-06-15,65868.73,TP,1
752,752,568,688,GE,NI,2023-01-23,69024.83,TN,0
753,753,981,735,NI,IL,2024-03-03,12666.18,FN,0
754,754,605,271,DE,NI,2023-07-24,39776.17,TN,0
755,755,295,222,IL,NY,2024-08-03,23242.98,TN,0
756,756,840,843,IL,GE,2023-08-14,16628.11,TP,0
757,757,77,432,GE,NY,2022-05-30,5545.14,TN,0
758,758,608,476,TN,NY,2023-07-08,84692.67,TP,0
759,759,800,100,GE,IL,2023-08-24,36945.2,FP,0
760,760,236,296,GE,NI,2024-01-13,49746.74,FP,0
761,761,588,837,NI,NY,2024-03-13,32539.48,TN,0
762,762,252,976,DE,DE,2022-06-07,86503.53,FP,0
763,763,457,791,DE,DE,2023-07-18,68451.24,FP,0
764,764,650,995,NY,GE,2022-02-07,23019.54,FP,0
765,765,303,283,GE,NY,2024-03-11,79286.69,TN,0
766,766,885,517,AZ,NI,2022-09-30,67832.92,TN,0
767,767,767,279,IL,AZ,2022-01-21,26315.33,FP,0
768,768,799,458,AZ,NI,2023-07-07,58029.28,FN,0
769,769,992,282,TN,NI,2022-04-15,43893.53,FN,0
770,770,820,666,NY,AZ,2024-02-08,45869.08,TP,0
771,771,903,569,AZ,NI,2024-08-06,17640.55,FN,0
772,772,683,642,AZ,TN,2024-09-24,98492.66,TP,0
773,773,152,622,AZ,NY,2023-03-19,45045.13,FP,0
774,774,23,991,TN,TN,2024-05-08,53153.77,TP,0
775,775,398,183,DE,NI,2022-09-29,91348.39,TP,0
776,776,291,85,DE,DE,2022-08-05,42918.87,TN,0
777,777,605,919,AZ,NI,2024-04-28,39382.22,TN,0
778,778,888,216,GE,AZ,2024-07-15,45217.41,FP,0
779,779,449,569,DE,NI,2021-10-13,17886.23,FP,0
780,780,735,137,NI,NY,2024-07-09,40598.99,FN,0
781,781,154,110,IL,GE,2021-12-06,41105.28,TP,0
782,782,929,652,NI,AZ,2022-10-28,2250.93,FP,1
783,783,851,532,TN,AZ,2024-08-24,14268.47,FP,0
784,784,948,83,GE,IL,2023-06-11,60033.43,TP,0
785,785,338,812,GE,TN,2024-08-07,14269.53,TN,0
786,786,852,810,AZ,DE,2023-12-09,61327.79,TN,0
787,787,989,936,NY,NY,2021-11-04,93838.49,FP,0
788,788,334,900,TN,AZ,2022-10-06,83016.17,TP,0
789,789,393,449,NY,IL,2022-02-02,23732.93,TN,0
790,790,746,541,NY,GE,2022-03-11,10078.88,FN,0
791,791,305,816,AZ,TN,2024-05-03,95730.56,TP,1
792,792,443,994,GE,TN,2022-04-23,6896.64,FP,0
793,793,496,201,DE,AZ,2022-02-26,1149.93,FP,0
794,794,47,240,NI,GE,2023-03-19,26119.71,TN,0
795,795,64,868,IL,DE,2023-08-11,42276.71,TP,0
796,796,865,583,NY,NI,2021-10-26,88818.04,FN,1
797,797,628,901,DE,DE,2023-10-27,81784.44,FP,0
798,798,805,478,TN,TN,2022-01-18,59838.7,TP,0
799,799,761,487,GE,NI,2022-11-29,75356.07,FN,0
800,800,497,977,GE,AZ,2024-06-13,60866.07,FP,0
801,801,443,978,TN,NI,2024-06-04,94528.67,FP,0
802,802,200,858,TN,NI,2022-05-21,40926.97,FP,0
803,803,300,985,GE,DE,2023-10-23,49470.93,TP,0
804,804,982,621,NI,NI,2024-04-09,19910.53,FN,0
805,805,46,981,GE,AZ,2023-11-04,10161.17,TP,0
806,806,999,915,DE,NI,2022-01-07,44717.71,TN,1
807,807,749,708,TN,DE,2022-02-07,14415.23,FN,0
808,808,628,153,DE,TN,2021-12-04,27148.17,FN,0
809,809,617,774,NI,TN,2024-05-18,18440.26,TN,1
810,810,316,209,TN,TN,2024-09-24,67255.16,TN,0
811,811,161,562,AZ,NI,2023-05-01,64865.71,FN,0
812,812,330,862,TN,IL,2022-07-06,67372.86,TP,0
813,813,466,662,TN,NI,2022-10-31,94527.89,FN,0
814,814,54,414,TN,NY,2024-07-17,48809.52,FN,0
815,815,16,437,GE,NI,2023-07-18,45902.49,TN,1
816,816,441,778,IL,AZ,2022-06-21,44854.29,TP,0
817,817,467,414,IL,TN,2022-12-11,1735.91,FP,0
818,818,997,54,DE,AZ,2024-07-29,65835.03,FP,0
819,819,634,484,NY,GE,2024-01-22,37868.37,TN,0
820,820,712,824,DE,GE,2022-11-14,76376.12,TN,1
821,821,767,262,IL,TN,2022-03-22,71557.56,TN,0
822,822,104,482,AZ,AZ,2022-07-18,75347.72,TP,0
823,823,729,647,GE,AZ,2021-11-09,45953.86,TN,0
824,824,544,814,DE,NI,2022-07-22,58159.83,FP,0
825,825,734,801,NI,TN,2024-08-21,53555.65,TP,1
826,826,825,462,AZ,DE,2022-03-22,36237.82,FP,0
827,827,397,952,DE,AZ,2022-08-15,68162.03,TN,0
828,828,967,690,GE,NY,2023-03-16,69231.55,TN,0
829,829,275,807,NI,GE,2022-06-10,33603.04,TP,0
830,830,64,687,GE,NI,2022-10-01,77454.99,TN,0
831,831,645,994,DE,DE,2023-02-12,87641.02,FN,0
832,832,100,131,IL,DE,2023-09-03,42078.77,FN,0
833,833,335,17,DE,NY,2024-03-01,13960.49,TP,0
834,834,723,64,GE,AZ,2023-03-12,39037.85,FN,0
835,835,518,625,IL,GE,2023-10-26,59885.13,FN,0
836,836,506,321,TN,DE,2023-03-08,18491.15,FN,1
837,837,289,339,IL,DE,2023-10-12,82011.24,FP,0
838,838,147,629,IL,DE,2022-10-23,81535.43,TP,0
839,839,916,33,AZ,TN,2023-06-21,27973.92,FP,0
840,840,457,930,NY,NI,2022-03-19,83256.85,TN,0
841,841,588,51,NY,GE,2023-03-19,38503.16,FN,0
842,842,110,293,AZ,TN,2024-04-07,18997.32,TP,0
843,843,29,889,IL,GE,2023-01-02,61874.29,TN,0
844,844,661,512,IL,IL,2023-09-10,63571.97,TN,0
845,845,395,842,AZ,GE,2023-04-19,44158.09,FN,0
846,846,318,100,IL,AZ,2023-08-24,94158.58,FP,0
847,847,811,871,TN,NY,2024-03-24,81522.67,TP,0
848,848,531,623,AZ,TN,2024-08-08,37937.9,FP,0
849,849,684,711,DE,DE,2024-02-16,6476.61,TN,0
850,850,750,532,AZ,NI,2023-06-12,86103.91,FP,0
851,851,191,315,AZ,AZ,2022-08-26,96574.3,FP,0
852,852,300,732,DE,TN,2022-10-22,76676.44,TP,1
853,853,781,720,NY,AZ,2021-11-18,5508.79,FN,1
854,854,35,566,IL,GE,2024-07-24,36341.69,FN,0
855,855,210,724,IL,GE,2022-02-07,76892.09,TP,0
856,856,77,312,IL,AZ,2023-04-13,31641.9,FP,0
857,857,537,237,GE,GE,2023-10-07,99893.47,TP,0
858,858,499,201,IL,NI,2021-11-21,8863.88,FN,0
859,859,454,286,DE,IL,2022-12-27,44154.03,TP,0
860,860,198,487,IL,NI,2023-05-08,30354.84,FN,0
861,861,103,245,DE,GE,2023-03-11,93483.48,FP,0
862,862,571,400,DE,GE,2024-09-20,54884.14,TP,0
863,863,528,268,NI,NY,2022-01-25,56305.49,TN,0
864,864,35,605,NI,NI,2023-05-31,73676.45,TP,0
865,865,594,791,AZ,DE,2023-05-20,4492.45,TP,0
866,866,483,878,AZ,AZ,2023-06-06,57527.12,FP,0
867,867,286,761,TN,TN,2023-06-30,917.34,TP,0
868,868,564,471,IL,NY,2023-03-13,90676.56,FP,1
869,869,200,813,NY,DE,2023-05-01,35570.89,TN,0
870,870,489,283,DE,DE,2022-11-25,93723.27,TP,1
871,871,940,380,NY,GE,2023-12-23,37246.72,TN,0
872,872,359,366,NI,GE,2023-06-10,46817.62,FN,0
873,873,500,85,NY,TN,2023-01-06,95787.7,FP,0
874,874,729,467,NY,IL,2023-07-10,6649.22,FP,0
875,875,616,513,DE,TN,2023-07-25,39150.95,TN,0
876,876,471,256,NI,NI,2024-10-05,22789.42,TP,0
877,877,357,721,IL,AZ,2021-11-20,52321.32,TP,0
878,878,67,168,NY,GE,2023-02-08,43504.34,FN,0
879,879,548,327,DE,DE,2024-04-03,34960.34,FP,0
880,880,195,539,GE,NI,2023-03-24,61668.14,TP,0
881,881,125,994,TN,GE,2021-10-10,89877.79,FP,0
882,882,356,852,NY,GE,2024-06-14,10481.69,FP,0
883,883,106,737,AZ,NI,2022-02-25,35635.92,FN,0
884,884,18,909,TN,NI,2021-11-09,93702.02,TN,0
885,885,534,409,TN,NY,2023-09-15,99081.85,FP,0
886,886,72,40,IL,IL,2024-01-23,63849.55,TN,0
887,887,640,741,IL,AZ,2021-11-21,69234.7,TP,0
888,888,839,868,AZ,IL,2022-08-20,88501.83,FP,1
889,889,380,783,NI,GE,2022-10-20,72260.58,FP,0
